회사명,거래소코드,회계년도,[U01160000]자본(*)(천원),[U01167200]      *당기순이익(천원),[U01160000]자본(*)(연결)(천원),[U01167200]         *당기순이익(연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원)
(주)이엠앤아이,83470,2012/12,24772413.0,1710554.0,24107739.0,2803864.0,24772413.0,1710554.0,24107739.0,2803864.0
(주)이엠앤아이,83470,2013/12,37664009.0,6381790.0,31363732.0,434685.0,37664009.0,6381790.0,31363732.0,434685.0
(주)이엠앤아이,83470,2014/12,48704930.0,6233705.0,44790170.0,8521711.0,48704930.0,6233705.0,44790170.0,8521711.0
(주)이엠앤아이,83470,2015/12,51914326.0,5067788.0,46554398.0,4747455.0,51914326.0,5067788.0,46554398.0,4747455.0
(주)이엠앤아이,83470,2016/12,59565613.0,3378668.0,46689971.0,-3129844.0,59565613.0,3378668.0,46689971.0,-3129844.0
(주)이엠앤아이,83470,2017/12,33167556.0,-26735808.0,14785761.0,-33746229.0,33167556.0,-26735808.0,14785761.0,-33747717.0
(주)이엠앤아이,83470,2018/12,-33725063.0,-69866100.0,-31538668.0,-48751135.0,-33725063.0,-69866100.0,-31538668.0,-48766767.0
(주)이엠앤아이,83470,2019/12,5097462.0,29969603.0,4547150.0,27249810.0,5097462.0,29969603.0,4547150.0,27249810.0
(주)이엠앤아이,83470,2020/12,6380516.0,-3243152.0,5491853.0,-3648745.0,6380516.0,-3243152.0,5491853.0,-3648745.0
(주)이엠앤아이,83470,2021/12,5323598.0,-4288538.0,6908800.0,-1690899.0,5323598.0,-4288538.0,6908800.0,-1690899.0
(주)이엠앤아이,83470,2022/12,11389705.0,383776.0,12484626.0,-122437.0,11389705.0,383776.0,12484626.0,-122437.0
(주)이즈미디어,181340,2012/12,12805524.0,5807752.0,,,,,,
(주)이즈미디어,181340,2013/12,16373243.0,1067969.0,,,,,,
(주)이즈미디어,181340,2014/12,18990706.0,2617463.0,,,14643017.0,2635275.0,14643017.0,2635275.0
(주)이즈미디어,181340,2015/12,16709595.0,2470273.0,16682209.0,2445450.0,16709595.0,2470273.0,16682209.0,2445450.0
(주)이즈미디어,181340,2016/12,20848240.0,4119444.0,20854433.0,4166878.0,20848240.0,4119444.0,20854433.0,4166878.0
(주)이즈미디어,181340,2017/12,33430392.0,-909529.0,34620670.0,329277.0,33430392.0,-909529.0,34620670.0,329277.0
(주)이즈미디어,181340,2018/12,36512705.0,3105980.0,38098731.0,3505668.0,36512705.0,3105980.0,38098731.0,3505668.0
(주)이즈미디어,181340,2019/12,34469846.0,-1489261.0,35854682.0,-1767689.0,34469846.0,-1489261.0,35854682.0,-1767689.0
(주)이즈미디어,181340,2020/12,18084754.0,-16859351.0,18351574.0,-17923843.0,18084754.0,-16859351.0,18351574.0,-17923843.0
(주)이즈미디어,181340,2021/12,17143249.0,-19604665.0,17244445.0,-19858681.0,17143249.0,-19604665.0,17244445.0,-19858681.0
(주)이즈미디어,181340,2022/12,28857658.0,-5436800.0,27983820.0,-6457251.0,28857658.0,-5436800.0,27983820.0,-6457251.0
(주)이지,37370,2012/12,57316396.0,5275971.0,50834012.0,-1289321.0,57316396.0,5275971.0,50834012.0,-1171803.0
(주)이지,37370,2013/12,61902646.0,4961250.0,55208392.0,4702816.0,61902646.0,4961250.0,55208392.0,4749380.0
(주)이지,37370,2014/12,64233334.0,2705688.0,57759401.0,2987970.0,64233334.0,2705688.0,57759401.0,3155134.0
(주)이지,37370,2015/12,66581472.0,2723137.0,52390640.0,-3884896.0,66581472.0,2723137.0,52390640.0,-4934115.0
(주)이지,37370,2016/12,66527040.0,320568.0,52854275.0,866480.0,66527040.0,320568.0,52854275.0,-120962.0
(주)이지,37370,2017/12,50727022.0,-1344581.0,51713877.0,-628371.0,50727022.0,-1344581.0,51713877.0,-1001606.0
(주)이지,37370,2018/12,33936911.0,-16437847.0,34213679.0,-16437847.0,33936911.0,-16437847.0,34213679.0,-17149382.0
(주)이지,37370,2019/12,35419096.0,1478688.0,33567621.0,-744232.0,35419096.0,1478688.0,33567621.0,-649697.0
(주)이지,37370,2020/12,47046849.0,-2274156.0,47851818.0,-4108837.0,47046849.0,-2274156.0,47851818.0,-6763710.0
(주)이지,37370,2021/12,59768379.0,4750860.0,58655114.0,4785199.0,59768379.0,4750860.0,58655114.0,4245281.0
(주)이지,37370,2022/12,63098579.0,30453.0,50605522.0,-2405172.0,63098579.0,30453.0,50605522.0,-11271838.0
(주)이지트로닉스,377330,2015/12,7276460.0,66946.0,,,,,,
(주)이지트로닉스,377330,2016/12,7482110.0,205651.0,,,,,,
(주)이지트로닉스,377330,2017/12,8026107.0,543997.0,,,,,,
(주)이지트로닉스,377330,2018/12,13978776.0,956144.0,,,,,,
(주)이지트로닉스,377330,2019/12,16975390.0,2996614.0,,,,,,
(주)이지트로닉스,377330,2020/12,19616929.0,3552098.0,,,19616929.0,3552098.0,,
(주)이지트로닉스,377330,2021/12,19877872.0,93753.0,,,19877872.0,93753.0,,
(주)이지트로닉스,377330,2022/12,60767208.0,-2308228.0,,,60767208.0,-2308228.0,,
(주)이큐셀,160600,2012/12,14934635.0,2046960.0,,,,,,
(주)이큐셀,160600,2013/12,9780481.0,253346.0,,,9780481.0,253346.0,,
(주)이큐셀,160600,2014/12,13255635.0,3473213.0,,,13255635.0,3473213.0,,
(주)이큐셀,160600,2015/12,32015616.0,6373334.0,31948359.0,6305711.0,32015616.0,6373334.0,31948359.0,6305711.0
(주)이큐셀,160600,2016/12,32855006.0,806038.0,32542609.0,561770.0,32855006.0,806038.0,32542609.0,561770.0
(주)이큐셀,160600,2017/12,38125677.0,1782749.0,36713879.0,684905.0,38125677.0,1782749.0,36713879.0,684905.0
(주)이큐셀,160600,2018/12,38669461.0,5819397.0,36703812.0,5171721.0,38669461.0,5819397.0,36703812.0,5192627.0
(주)이큐셀,160600,2019/12,18846765.0,-39569186.0,16974514.0,-39381613.0,18846765.0,-39569186.0,16974514.0,-39730980.0
(주)이큐셀,160600,2021/06,14658360.0,-573898.0,15026071.0,-262095.0,14658360.0,-573898.0,15026071.0,-262095.0
(주)이큐셀,160600,2022/12,46160932.0,7055289.0,45136870.0,5743163.0,46160932.0,7055289.0,45136870.0,5743163.0
(주)이퓨쳐,134060,2012/12,16348160.0,41547.0,,,16348160.0,41547.0,,
(주)이퓨쳐,134060,2013/12,16672666.0,770337.0,,,16672666.0,770337.0,,
(주)이퓨쳐,134060,2014/12,17163492.0,622496.0,,,17163492.0,622496.0,,
(주)이퓨쳐,134060,2015/12,16780953.0,-357618.0,,,16780953.0,-357618.0,,
(주)이퓨쳐,134060,2016/12,16947752.0,188200.0,,,16947752.0,188200.0,,
(주)이퓨쳐,134060,2017/12,16496402.0,-579692.0,,,16496402.0,-579692.0,,
(주)이퓨쳐,134060,2018/12,16872062.0,333234.0,,,16872062.0,333234.0,,
(주)이퓨쳐,134060,2019/12,18390639.0,1713288.0,,,18390639.0,1713288.0,,
(주)이퓨쳐,134060,2020/12,18181293.0,536862.0,,,18181293.0,536862.0,,
(주)이퓨쳐,134060,2021/12,19475083.0,1700443.0,,,19475083.0,1700443.0,,
(주)이퓨쳐,134060,2022/12,21656931.0,2859074.0,,,21656931.0,2859074.0,,
(주)인바디,41830,2012/12,44934905.0,4325870.0,46134394.0,5642752.0,44934905.0,4325870.0,46134394.0,5642752.0
(주)인바디,41830,2013/12,49957224.0,5566824.0,51558488.0,6194380.0,49957224.0,5566824.0,51558488.0,6194380.0
(주)인바디,41830,2014/12,58158600.0,8745881.0,59610450.0,8879320.0,58158600.0,8745881.0,59610450.0,8879320.0
(주)인바디,41830,2015/12,72882233.0,15540392.0,76349657.0,17310909.0,72882233.0,15540392.0,76349657.0,17315248.0
(주)인바디,41830,2016/12,87813228.0,16020006.0,92332631.0,16986910.0,87813228.0,16020006.0,92332631.0,16989037.0
(주)인바디,41830,2017/12,101570155.0,17971479.0,106516223.0,19321818.0,101570155.0,17971479.0,106516223.0,19330782.0
(주)인바디,41830,2018/12,119726652.0,20032242.0,124532453.0,19670671.0,119726652.0,20032242.0,124532453.0,19551398.0
(주)인바디,41830,2019/12,136093732.0,21726507.0,139830175.0,20428475.0,136093732.0,21726507.0,139830175.0,20405993.0
(주)인바디,41830,2020/12,145896473.0,16651966.0,150182331.0,17517981.0,145896473.0,16651966.0,150182331.0,17554570.0
(주)인바디,41830,2021/12,171226447.0,27153733.0,183782288.0,34033493.0,171226447.0,27153733.0,183782288.0,33982300.0
(주)인바디,41830,2022/12,203977783.0,35356706.0,216039394.0,33815534.0,203977783.0,35356706.0,216039394.0,33826240.0
(주)인바이오젠,101140,2012/12,4526045.0,-1368782.0,,,4526045.0,-1368782.0,,
(주)인바이오젠,101140,2013/12,3670110.0,-1380321.0,,,3670110.0,-1380321.0,,
(주)인바이오젠,101140,2014/12,4124318.0,-1612376.0,,,4124318.0,-1612376.0,,
(주)인바이오젠,101140,2015/12,7799700.0,-5686229.0,,,7799700.0,-5686229.0,,
(주)인바이오젠,101140,2016/12,5751446.0,-2255875.0,,,5751446.0,-2255875.0,,
(주)인바이오젠,101140,2017/12,11324401.0,-1210953.0,,,11324401.0,-1210953.0,,
(주)인바이오젠,101140,2018/12,23351988.0,1664029.0,,,23351988.0,1664029.0,,
(주)인바이오젠,101140,2019/12,65996478.0,13123922.0,,,65996478.0,13123922.0,,
(주)인바이오젠,101140,2020/12,77906278.0,-45077565.0,,,77906278.0,-45077565.0,,
(주)인바이오젠,101140,2021/12,178022923.0,94124950.0,,,178022923.0,94124950.0,,
(주)인바이오젠,101140,2022/12,104415029.0,-119687208.0,,,104415029.0,-119687208.0,,
(주)인벤티지랩,389470,2020/12,16708829.0,-12880030.0,,,16708829.0,-12880030.0,,
(주)인벤티지랩,389470,2021/12,26491195.0,-9271261.0,,,26491195.0,-9271261.0,,
(주)인벤티지랩,389470,2022/12,30434805.0,-10595329.0,,,30434805.0,-10595329.0,,
(주)인산가,277410,2017/12,,,,,,,,
(주)인산가,277410,2018/12,23318099.0,-1036418.0,24206537.0,-951054.0,23318099.0,-1036418.0,24206537.0,-930229.0
(주)인산가,277410,2019/12,29582608.0,2879825.0,30746160.0,3129973.0,29582608.0,2879825.0,30746160.0,3154940.0
(주)인산가,277410,2020/12,32850105.0,4003086.0,34771322.0,4682401.0,32850105.0,4003086.0,34771322.0,4760751.0
(주)인산가,277410,2021/12,47544038.0,5709097.0,50150858.0,6326990.0,47544038.0,5709097.0,50150858.0,6394701.0
(주)인산가,277410,2022/12,49542536.0,3579076.0,52368052.0,3774721.0,49542536.0,3579076.0,52368052.0,3797771.0
(주)인스코비,6490,2012/12,14231086.0,-8718764.0,,,14231086.0,-8718764.0,,
(주)인스코비,6490,2013/12,23090404.0,-6901096.0,22865843.0,-7114930.0,23090404.0,-6901096.0,22865843.0,-7114930.0
(주)인스코비,6490,2014/12,21342828.0,-7757949.0,20919499.0,-7957420.0,21342828.0,-7757949.0,20919499.0,-7957420.0
(주)인스코비,6490,2015/12,28005708.0,-22014186.0,25379117.0,-23503008.0,28005708.0,-22014186.0,25379117.0,-24542798.0
(주)인스코비,6490,2016/12,34507157.0,-6909975.0,31916768.0,-6115956.0,34507157.0,-6909975.0,31916768.0,-6852479.0
(주)인스코비,6490,2017/12,35179251.0,-3259796.0,35111949.0,-511438.0,35179251.0,-3259796.0,35111949.0,-371685.0
(주)인스코비,6490,2018/12,29415526.0,-7830805.0,30893398.0,-8325401.0,29415526.0,-7830805.0,30893398.0,-8105264.0
(주)인스코비,6490,2019/12,24589801.0,-23784371.0,25699610.0,-24905320.0,24589801.0,-23784371.0,25699610.0,-24905320.0
(주)인스코비,6490,2020/12,40600559.0,7872051.0,43183242.0,9306361.0,40600559.0,7872051.0,43183242.0,9096423.0
(주)인스코비,6490,2021/12,62100741.0,3155219.0,65888589.0,5304170.0,62100741.0,3155219.0,65888589.0,5088300.0
(주)인스코비,6490,2022/12,57578583.0,-8268059.0,63051467.0,-7231097.0,57578583.0,-8268059.0,63051467.0,-7408063.0
(주)인지소프트,100030,2012/12,27215990.0,1946135.0,29178917.0,1946135.0,27215990.0,1946135.0,29178917.0,1946135.0
(주)인지소프트,100030,2013/12,29788781.0,3795893.0,31853065.0,3861849.0,29788781.0,3795893.0,31853065.0,3897249.0
(주)인지소프트,100030,2014/12,30449109.0,1002019.0,32603442.0,1250386.0,30449109.0,1002019.0,32603442.0,1248330.0
(주)인지소프트,100030,2015/12,29594192.0,297158.0,31471528.0,43207.0,29594192.0,297158.0,31471528.0,70291.0
(주)인지소프트,100030,2016/12,30492223.0,1137960.0,31802117.0,73684.0,30492223.0,1137960.0,31802117.0,144128.0
(주)인지소프트,100030,2017/12,31598082.0,956586.0,29873270.0,916845.0,31598082.0,956586.0,29873270.0,976912.0
(주)인지소프트,100030,2018/12,31569292.0,722074.0,33320051.0,4190581.0,31569292.0,722074.0,33320051.0,4405464.0
(주)인지소프트,100030,2019/12,25619690.0,-6077541.0,31930438.0,-1785725.0,25619690.0,-6077541.0,31930438.0,-1522744.0
(주)인지소프트,100030,2020/12,27512213.0,2320065.0,37010714.0,5035105.0,27512213.0,2320065.0,37010714.0,5216268.0
(주)인지소프트,100030,2021/12,36173781.0,8657097.0,46590926.0,9490235.0,36173781.0,8657097.0,46590926.0,9574091.0
(주)인지소프트,100030,2022/12,49640687.0,-6741107.0,50072967.0,3733541.0,49640687.0,-6741107.0,50072967.0,4308654.0
(주)인콘,83640,2012/12,26990318.0,3227528.0,26990318.0,2331238.0,26990318.0,3227528.0,26990318.0,1468691.0
(주)인콘,83640,2013/12,31259279.0,3256353.0,31259279.0,3256353.0,31259279.0,3256353.0,31259279.0,3256353.0
(주)인콘,83640,2014/12,38461797.0,2374364.0,,,38461797.0,2374364.0,,
(주)인콘,83640,2015/12,48027245.0,2229271.0,47979472.0,2181498.0,48027245.0,2229271.0,47979472.0,2181498.0
(주)인콘,83640,2016/12,47178127.0,-881216.0,47217698.0,-789238.0,47178127.0,-881216.0,47217698.0,-993892.0
(주)인콘,83640,2017/12,48110911.0,860022.0,48242262.0,990942.0,48110911.0,860022.0,48242262.0,951802.0
(주)인콘,83640,2018/12,50413523.0,-1874563.0,51251224.0,-1210887.0,50413523.0,-1874563.0,51251224.0,-1210887.0
(주)인콘,83640,2019/12,65180785.0,-11279998.0,56434980.0,-19706708.0,65180785.0,-11279998.0,56434980.0,-19706708.0
(주)인콘,83640,2020/12,94559597.0,-274264.0,82963197.0,-3928948.0,94559597.0,-274264.0,82963197.0,-3928948.0
(주)인콘,83640,2021/12,97008441.0,-4398466.0,90007604.0,-683583.0,97008441.0,-4398466.0,90007604.0,-683583.0
(주)인콘,83640,2022/12,107392715.0,3550021.0,,,107392715.0,3550021.0,,
(주)인터로조,119610,2012/12,46711964.0,8659144.0,,,46711964.0,8659144.0,,
(주)인터로조,119610,2013/12,55153703.0,9032514.0,,,55153703.0,9032514.0,,
(주)인터로조,119610,2014/12,61241375.0,7363219.0,,,61241375.0,7363219.0,,
(주)인터로조,119610,2015/12,74084149.0,12593351.0,,,74084149.0,12593351.0,,
(주)인터로조,119610,2016/12,90929549.0,19623035.0,90643967.0,19347512.0,90929549.0,19623035.0,90643967.0,19347512.0
(주)인터로조,119610,2017/12,102989954.0,19593544.0,102375076.0,19274418.0,102989954.0,19593544.0,102375076.0,19274418.0
(주)인터로조,119610,2018/12,122053018.0,14769548.0,121274804.0,14598097.0,122053018.0,14769548.0,121274804.0,14598097.0
(주)인터로조,119610,2019/12,132752905.0,18080487.0,131457233.0,17555492.0,132752905.0,18080487.0,131457233.0,17555492.0
(주)인터로조,119610,2020/12,135636016.0,10963913.0,134928546.0,11543039.0,135636016.0,10963913.0,134928546.0,11543039.0
(주)인터로조,119610,2021/12,177156125.0,17651203.0,177480013.0,19044408.0,177156125.0,17651203.0,177480013.0,19020289.0
(주)인터로조,119610,2022/12,186285249.0,21673978.0,189152272.0,24189502.0,186285249.0,21673978.0,189152272.0,24168151.0
(주)인텍플러스,64290,2012/12,29702534.0,3083581.0,,,29702534.0,3083581.0,,
(주)인텍플러스,64290,2013/12,23060853.0,-6824999.0,,,23060853.0,-6824999.0,,
(주)인텍플러스,64290,2014/12,16851693.0,-5638646.0,,,16851693.0,-5638646.0,,
(주)인텍플러스,64290,2015/12,17671852.0,452263.0,,,17671852.0,452263.0,,
(주)인텍플러스,64290,2016/12,14934835.0,-3552563.0,,,14934835.0,-3552563.0,,
(주)인텍플러스,64290,2017/12,18735885.0,227513.0,18371085.0,-214990.0,18735885.0,227513.0,18371085.0,-267286.0
(주)인텍플러스,64290,2018/12,16440656.0,-6774266.0,16505828.0,-6388358.0,16440656.0,-6774266.0,16505828.0,-6511370.0
(주)인텍플러스,64290,2019/12,21752092.0,5455916.0,21783712.0,5432429.0,21752092.0,5455916.0,21783712.0,5422364.0
(주)인텍플러스,64290,2020/12,30671121.0,9236343.0,30671121.0,9224186.0,30671121.0,9236343.0,30671121.0,9224186.0
(주)인텍플러스,64290,2021/12,50716952.0,22538173.0,50810412.0,22642788.0,50716952.0,22538173.0,50810412.0,22642788.0
(주)인텍플러스,64290,2022/12,67110222.0,16357793.0,67184675.0,16335038.0,67110222.0,16357793.0,67184675.0,16335038.0
(주)인텔리안테크놀로지스,189300,2012/12,20450671.0,1549505.0,,,,,,
(주)인텔리안테크놀로지스,189300,2013/12,22429198.0,1968180.0,,,,,,
(주)인텔리안테크놀로지스,189300,2014/12,27162385.0,4733391.0,,,24026618.0,6038398.0,,
(주)인텔리안테크놀로지스,189300,2015/12,31576102.0,4924637.0,29616302.0,5361623.0,31576102.0,4924637.0,29616302.0,5361623.0
(주)인텔리안테크놀로지스,189300,2016/12,66175719.0,6993746.0,63344928.0,6176313.0,66175719.0,6993746.0,63344928.0,6176313.0
(주)인텔리안테크놀로지스,189300,2017/12,66945022.0,3771615.0,64452369.0,3415922.0,66945022.0,3771615.0,64452369.0,3415922.0
(주)인텔리안테크놀로지스,189300,2018/12,77808724.0,9793545.0,74480279.0,9254308.0,77808724.0,9793545.0,74480279.0,9254308.0
(주)인텔리안테크놀로지스,189300,2019/12,80209749.0,5449931.0,78355837.0,7167343.0,80209749.0,5449931.0,78355837.0,7167343.0
(주)인텔리안테크놀로지스,189300,2020/12,77214911.0,-443083.0,76683602.0,576879.0,77214911.0,-443083.0,76683602.0,576879.0
(주)인텔리안테크놀로지스,189300,2021/12,160801768.0,3977926.0,161998338.0,5992080.0,160801768.0,3977926.0,161998338.0,5992080.0
(주)인텔리안테크놀로지스,189300,2022/12,174774870.0,13311657.0,178704301.0,16029204.0,174774870.0,13311657.0,178704301.0,16029204.0
(주)인트로메딕,150840,2012/12,512785.0,307067.0,620553.0,451489.0,512785.0,307067.0,620553.0,451489.0
(주)인트로메딕,150840,2013/12,17218744.0,2233639.0,17305014.0,2353601.0,17218744.0,2233639.0,17305014.0,2353601.0
(주)인트로메딕,150840,2014/12,18529778.0,1167031.0,18638549.0,1225817.0,18529778.0,1167031.0,18638549.0,1225817.0
(주)인트로메딕,150840,2015/12,19459158.0,-882048.0,19534315.0,-874413.0,19459158.0,-882048.0,19534315.0,-874413.0
(주)인트로메딕,150840,2016/12,14247936.0,-5581632.0,13742523.0,-6677254.0,14247936.0,-5581632.0,13742523.0,-7038554.0
(주)인트로메딕,150840,2017/12,10879908.0,-4191332.0,,,10879908.0,-4191332.0,,
(주)인트로메딕,150840,2018/12,15185433.0,-5105384.0,15235156.0,-5065283.0,15185433.0,-5105384.0,15235156.0,-5065661.0
(주)인트로메딕,150840,2019/12,17012122.0,-17028032.0,15863764.0,-18936709.0,17012122.0,-17028032.0,15863764.0,-19320114.0
(주)인트로메딕,150840,2020/12,22742869.0,-8898663.0,21490009.0,-8223533.0,22742869.0,-8898663.0,21490009.0,-8374588.0
(주)인트로메딕,150840,2021/12,51160261.0,-15528788.0,51595300.0,-13741947.0,51160261.0,-15528788.0,51595300.0,-13860068.0
(주)인트로메딕,150840,2022/12,16739272.0,-23375716.0,16497620.0,-23265325.0,16739272.0,-23375716.0,16497620.0,-23335576.0
(주)인트론바이오테크놀로지,48530,2012/12,11928983.0,-1184208.0,,,11928983.0,-1184208.0,,
(주)인트론바이오테크놀로지,48530,2013/12,17484431.0,353675.0,,,17484431.0,353675.0,,
(주)인트론바이오테크놀로지,48530,2014/12,19388762.0,20531.0,,,19388762.0,20531.0,,
(주)인트론바이오테크놀로지,48530,2015/12,34441631.0,1557912.0,,,34441631.0,1557912.0,,
(주)인트론바이오테크놀로지,48530,2016/12,49173751.0,-584394.0,49149942.0,-610377.0,49173751.0,-584394.0,49149942.0,-610377.0
(주)인트론바이오테크놀로지,48530,2017/12,30462982.0,-8641039.0,30297778.0,-8734106.0,30462982.0,-8641039.0,30297778.0,-8734807.0
(주)인트론바이오테크놀로지,48530,2018/12,39330152.0,8774377.0,39145993.0,8710640.0,39330152.0,8774377.0,39145993.0,8708965.0
(주)인트론바이오테크놀로지,48530,2019/12,65246305.0,-3086521.0,65018586.0,-3187146.0,65246305.0,-3086521.0,65018586.0,-3187562.0
(주)인트론바이오테크놀로지,48530,2020/12,86078411.0,15298673.0,85378957.0,14947967.0,86078411.0,15298673.0,85378957.0,14947967.0
(주)인트론바이오테크놀로지,48530,2021/12,102120982.0,9944443.0,101349175.0,9728024.0,102120982.0,9944443.0,101349175.0,9728024.0
(주)인트론바이오테크놀로지,48530,2022/12,106865556.0,5721077.0,106181199.0,5711908.0,106865556.0,5721077.0,106181199.0,5711908.0
(주)인포마크,175140,2012/12,9110206.0,2715379.0,,,,,,
(주)인포마크,175140,2013/12,15892589.0,2785208.0,,,9293987.0,1994673.0,,
(주)인포마크,175140,2014/12,14449865.0,3389307.0,,,14449865.0,3389307.0,,
(주)인포마크,175140,2015/12,26797799.0,-678172.0,,,26797799.0,-678172.0,,
(주)인포마크,175140,2016/12,28155999.0,1082969.0,,,28155999.0,1082969.0,,
(주)인포마크,175140,2017/12,21874178.0,-6983528.0,21775512.0,-7195489.0,21874178.0,-6983528.0,21775512.0,-7394955.0
(주)인포마크,175140,2018/12,23694659.0,1915432.0,21227535.0,124493.0,23694659.0,1915432.0,21227535.0,-505765.0
(주)인포마크,175140,2019/12,11841966.0,-11700367.0,11508351.0,-10609678.0,11841966.0,-11700367.0,11508351.0,-10918860.0
(주)인포마크,175140,2020/12,5892124.0,-10949446.0,,,5892124.0,-10949446.0,,
(주)인포마크,175140,2021/12,14672175.0,-6159701.0,14672175.0,-6159701.0,14672175.0,-6159701.0,14672175.0,-6159701.0
