회사명,거래소코드,회계년도,[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B200000000]매출원가(*)(IFRS연결)(천원),[U01B201014400]매출총이익(손실)(IFRS연결)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS연결)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS연결)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS연결)(천원),[U01B750000000]법인세비용(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01B200000000]매출원가(*)(IFRS)(천원),[U01B201014400]매출총이익(손실)(IFRS)(천원),[U01B420000000]* (정상)영업손익(보고서기재)(IFRS)(천원),[U01B430000000]* (정상)영업손익(계산수치)(IFRS)(천원),[U01B700000000]법인세비용차감전순이익(손실)(IFRS)(천원),[U01B750000000]법인세비용(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01220010]매출원가(*)(연결)(천원),[U01221340]매출총이익(손실)(연결)(천원),[U01222170]판매비와관리비(영업비용)(*)(연결)(천원),[U01230000]영업이익(손실)(연결)(천원),[U01290000]법인세비용차감전(계속사업)손익(연결)(천원),[U01290100](계속사업손익)법인세비용(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01220010]매출원가(*)(천원),[U01221340]매출총이익(손실)(천원),[U01222170]판매비와관리비(영업비용)(*)(천원),[U01230000]영업이익(손실)(천원),[U01290000]법인세비용차감전(계속사업)손익(천원),[U01290100](계속사업손익)법인세비용(천원)
(주)테크엘,064520,2012/12,209098334,184017196,25081138,10093838,10093838,-7373994,-106055,209098334,184017196,25081138,10025645,10025645,-7450670,-106055,209098334,184017196,25081138,14987300,10093838,-7373994,-106055,209098334,184017196,25081138,15055494,10025645,-7450670,-106055
(주)테크엘,064520,2013/12,231950913,211002198,20948715,7497000,7497000,3170625,173441,231950913,211002198,20948715,7496763,7496763,2746278,173441,231950913,211002198,20948715,13451714,7497000,3170625,173441,231950913,211002198,20948715,13451952,7496763,2746278,173441
(주)테크엘,064520,2014/12,,,,,,,,216400982,196386443,20014538,7217692,7217692,1211454,63637,,,,,,,,216400982,196386443,20014538,12796846,7217692,1211454,63637
(주)테크엘,064520,2015/12,225459497,206024139,19435358,5608609,5608609,3539106,-211062,225459497,206024139,19435358,5652747,5652747,3526758,-211062,225459497,206024139,19435358,13826749,5608609,3539106,-211062,225459497,206024139,19435358,13782611,5652747,3526758,-211062
(주)테크엘,064520,2016/12,241570556,223858488,17712068,2412200,2412200,2260698,597864,241570556,223858488,17712068,2528433,2528433,2338163,597864,241570556,223858488,17712068,15299868,2412200,2260698,597864,241570556,223858488,17712068,15183635,2528433,2338163,597864
(주)테크엘,064520,2017/12,168479538,175703208,-7223670,-19549677,-19549677,-23776507,-16299,168479538,175703208,-7223670,-19434592,-19434592,-24005413,-16299,168479538,175703208,-7223670,12326007,-19549677,-23776507,-16299,168479538,175703208,-7223670,12210922,-19434592,-24005413,-16299
(주)테크엘,064520,2018/12,92979655,102093236,-9113581,-22867359,-22867359,-27245497,1585547,92958710,102069751,-9111040,-22501905,-22501905,-27475314,1585547,92979655,102093236,-9113581,13753778,-22867359,-27245497,1585547,92958710,102069751,-9111040,13390865,-22501905,-27475314,1585547
(주)테크엘,064520,2019/12,39481096,44904832,-5423736,-14761520,-14761520,-13274195,-345027,39481096,44904832,-5423736,-14408199,-14408199,-12676248,-345027,39481096,44904832,-5423736,9337784,-14761520,-13274195,-345027,39481096,44904832,-5423736,8984464,-14408199,-12676248,-345027
(주)테크엘,064520,2020/12,22987923,23227694,-239770,-5300544,-5300544,-15592597,1913552,22919822,23227694,-307872,-5264220,-5264220,-15437526,1913552,22987923,23227694,-239770,5060773,-5300544,-15592597,1913552,22919822,23227694,-307872,4956348,-5264220,-15437526,1913552
(주)테크엘,064520,2021/12,42157381,37451722,4705659,971610,971610,810119,0,41975112,37451722,4523390,1019140,1019140,744815,0,42157381,37451722,4705659,3734049,971610,810119,0,41975112,37451722,4523390,3504250,1019140,744815,0
(주)테크엘,064520,2022/12,20655879,19025160,1630719,-3805370,-3805370,-6027823,0,20558075,19025160,1532915,-3696730,-3696730,-6063302,0,20655879,19025160,1630719,5436089,-3805370,-6027823,0,20558075,19025160,1532915,5229645,-3696730,-6063302,0
(주)텔레필드,091440,2012/12,,,,,,,,26986073,18383519,8602554,1653960,1653961,752427,-155426,,,,,,,,26986073,18383519,8602554,6948593,1653961,752427,-155426
(주)텔레필드,091440,2013/12,,,,,,,,28038005,18776339,9261667,601943,601943,302337,-22268,,,,,,,,28038005,18776339,9261667,8659724,601943,302337,-22268
(주)텔레필드,091440,2014/12,,,,,,,,43608157,29201845,14406313,2891799,2891799,2255019,47559,,,,,,,,43608157,29201845,14406313,11514514,2891799,2255019,47559
(주)텔레필드,091440,2015/12,,,,,,,,37423910,25383034,12040876,890957,890957,520528,-254697,,,,,,,,37423910,25383034,12040876,11149919,890957,520528,-254697
(주)텔레필드,091440,2016/12,43098885,33011035,10087849,-1688974,-1688974,-2582722,53628,43098885,33011035,10087849,-1688974,-1688974,-2582722,53628,43098885,33011035,10087849,11776823,-1688974,-2582722,53628,43098885,33011035,10087849,11776823,-1688974,-2582722,53628
(주)텔레필드,091440,2017/12,37433073,24476651,12956422,895289,895289,998507,362778,32656208,21902696,10753512,411835,411835,714852,362778,37433073,24476651,12956422,12061133,895289,998507,362778,32656208,21902696,10753512,10341678,411835,714852,362778
(주)텔레필드,091440,2018/12,30225785,28824558,1401227,-10868115,-10868115,-12460513,332493,26571807,26003217,568590,-10036019,-10036019,-11337429,332493,30225785,28824558,1401227,12269343,-10868115,-12460513,332493,26571807,26003217,568590,10604609,-10036019,-11337429,332493
(주)텔레필드,091440,2019/12,56538905,38289667,18249238,5688535,5688535,3998816,-889598,32548572,20143231,12405341,2168776,2168776,1386120,-498615,56538905,38289667,18249238,12560703,5688535,3998816,-889598,32548572,20143231,12405341,10236566,2168776,1386120,-498615
(주)텔레필드,091440,2020/12,40001116,32299926,7701189,-5757958,-5757958,-5619993,1259475,33671976,27375827,6296149,-4915778,-4915778,-4612984,880539,40001116,32299926,7701189,13459147,-5757958,-5619993,1259475,33671976,27375827,6296149,11211926,-4915778,-4612984,880539
(주)텔레필드,091440,2021/12,34590887,25073350,9517537,-4772002,-4772002,-6380466,12059,30265910,22537993,7727918,-4288654,-4288654,-5927701,0,34590887,25073350,9517537,14289539,-4772002,-6380466,12059,30265910,22537993,7727918,12016572,-4288654,-5927701,0
(주)텔레필드,091440,2022/12,23045775,17824595,5221180,-9357511,-9357511,-15003052,0,19878281,15243210,4635072,-7768582,-7768582,-13492187,0,23045775,17824595,5221180,14578692,-9357511,-15003052,0,19878281,15243210,4635072,12403654,-7768582,-13492187,0
(주)텔콘알에프제약,200230,2014/12,58756395,46363194,12393201,8067298,8067298,8489928,1748469,58617722,45957723,12659999,8657085,8657085,9056050,1748469,58756395,46363194,12393201,4325903,8067298,8489928,1748469,58617722,45957723,12659999,4002914,8657085,9056050,1748469
(주)텔콘알에프제약,200230,2015/12,28542711,23960399,4582311,-286064,-286064,631258,283053,27576675,22831375,4745300,256299,256299,1283367,283053,28542711,23960399,4582311,4868375,-286064,631258,283053,27576675,22831375,4745300,4489000,256299,1283367,283053
(주)텔콘알에프제약,200230,2016/12,29840249,26765610,3074639,-8099009,-8099009,-7034135,-461439,22065967,19345790,2720177,-4482814,-4482814,-1613724,-362432,29840249,26765610,3074639,11173649,-8099009,-7034135,-461439,22065967,19345790,2720177,7202991,-4482814,-1613724,-362432
(주)텔콘알에프제약,200230,2017/12,41774342,36611463,5162879,-12081153,-12081153,-19785940,55528,29704739,26692319,3012420,-7885900,-7885900,-15958443,9845,41774342,36611463,5162879,17244032,-12081153,-19785940,55528,29704739,26692319,3012420,10898320,-7885900,-15958443,9845
(주)텔콘알에프제약,200230,2018/12,57708456,48198040,9510416,-7874448,-7874448,-15172689,1415,47959827,41138544,6821283,-5925667,-5925667,-5674081,0,57708456,48198040,9510416,17384864,-7874448,-15172689,1415,47959827,41138544,6821283,12746950,-5925667,-5674081,0
(주)텔콘알에프제약,200230,2019/12,56590831,41440534,15150297,2995155,2995155,-54961390,332,51215126,37517820,13697306,2949051,2949051,-43385556,0,56590831,41440534,15150297,12155141,2995155,-54961390,332,51215126,37517820,13697306,10748255,2949051,-43385556,0
(주)텔콘알에프제약,200230,2020/12,33141154,25849181,7291973,-2089916,-2089916,-41651827,18950,30729442,24035483,6693959,-846558,-846558,5325512,0,33141154,25849181,7291973,9381889,-2089916,-41651827,18950,30729442,24035483,6693959,7540517,-846558,5325512,0
(주)텔콘알에프제약,200230,2021/12,37841150,28716000,9125150,-2741321,-2741321,-22875431,0,36037139,27442751,8594388,-2251137,-2251137,-58837526,0,37841150,28716000,9125150,11866471,-2741321,-22875431,0,36037139,27442751,8594388,10845525,-2251137,-58837526,0
(주)텔콘알에프제약,200230,2022/12,27829999,22165536,5664463,-4062993,-4062993,-42117159,0,25786516,19316483,6470033,-2080377,-2080377,-58260472,0,27829999,22165536,5664463,9727457,-4062993,-42117159,0,25786516,19316483,6470033,8550410,-2080377,-58260472,0
(주)토마토시스템,393210,2021/12,,,,,,,,22856124,15612169,7243955,1493135,1493135,711143,-574433,,,,,,,,22856124,15612169,7243955,5750820,1493135,711143,-574433
(주)토마토시스템,393210,2022/12,,,,,,,,27089927,14074731,13015197,7457456,7457456,5620899,1044609,,,,,,,,27089927,14074731,13015197,5557741,7457456,5620899,1044609
(주)토박스코리아,215480,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)토박스코리아,215480,2017/12,,,,,,,,30535280,12322094,18213186,4534858,4534858,1637583,1088481,,,,,,,,30535280,12322094,18213186,13678328,4534858,1637583,1088481
(주)토박스코리아,215480,2018/12,,,,,,,,24371645,12794511,11577133,-2415017,-2415017,-4182841,-308705,,,,,,,,24371645,12794511,11577133,13992150,-2415017,-4182841,-308705
(주)토박스코리아,215480,2019/12,,,,,,,,28366406,13059998,15306409,1123687,1123687,18733,-134438,,,,,,,,28366406,13059998,15306409,14182721,1123687,18733,-134438
(주)토박스코리아,215480,2020/12,,,,,,,,25320842,14912502,10408340,-2979281,-2979281,-3492848,3552,,,,,,,,25320842,14912502,10408340,13387621,-2979281,-3492848,3552
(주)토박스코리아,215480,2021/12,36131561,15545758,20585803,2907968,2907968,3529136,-98348,27956504,11913770,16042734,2383809,2383809,3059546,-131823,36131561,15545758,20585803,17677835,2907968,3529136,-98348,27956504,11913770,16042734,13658925,2383809,3059546,-131823
(주)토박스코리아,215480,2022/12,51232869,20765454,30467416,4987863,4987863,4904400,749953,30101136,11469468,18631668,3953665,3953665,3614494,594336,51232869,20765454,30467416,25479552,4987863,4904400,749953,30101136,11469468,18631668,14678003,3953665,3614494,594336
(주)토탈소프트뱅크,045340,2012/12,,,,,,,,10058151,7601885,2456266,-1912252,-1912252,-2250995,660367,,,,,,,,10058151,7601885,2456266,4368518,-1912252,-2250995,660367
(주)토탈소프트뱅크,045340,2013/12,,,,,,,,7784424,5057595,2726829,-2394476,-2394476,-3856998,0,,,,,,,,7784424,5057595,2726829,5121305,-2394476,-3856998,0
(주)토탈소프트뱅크,045340,2014/12,,,,,,,,7563215,3114695,4448520,520480,520480,367040,0,,,,,,,,7563215,3114695,4448520,3928040,520480,367040,0
(주)토탈소프트뱅크,045340,2015/12,,,,,,,,6376186,3615712,2760474,-1413119,-1413119,-1145993,0,,,,,,,,6376186,3615712,2760474,4173593,-1413119,-1145993,0
(주)토탈소프트뱅크,045340,2016/12,,,,,,,,9419277,5197370,4221907,816362,816362,1039513,0,,,,,,,,9419277,5197370,4221907,3405545,816362,1039513,0
(주)토탈소프트뱅크,045340,2017/12,,,,,,,,9746423,6117237,3629186,413725,413725,327226,0,,,,,,,,9746423,6117237,3629186,3215462,413725,327226,0
(주)토탈소프트뱅크,045340,2018/12,,,,,,,,11629588,6927398,4702190,1952851,1952851,2128332,-674116,,,,,,,,11629588,6927398,4702190,2749339,1952851,2128332,-674116
(주)토탈소프트뱅크,045340,2019/12,,,,,,,,11817222,6249781,5567440,2429508,2429508,2729495,152075,,,,,,,,11817222,6249781,5567440,3137933,2429508,2729495,152075
(주)토탈소프트뱅크,045340,2020/12,,,,,,,,12143404,6877451,5265953,2552360,2552360,2192165,-32880,,,,,,,,12143404,6877451,5265953,2713593,2552360,2192165,-32880
(주)토탈소프트뱅크,045340,2021/12,,,,,,,,14091536,7746624,6344912,3035572,3035572,3556791,541892,,,,,,,,14091536,7746624,6344912,3309340,3035572,3556791,541892
(주)토탈소프트뱅크,045340,2022/12,,,,,,,,13877626,7811439,6066187,2583998,2583998,2915743,273529,,,,,,,,13877626,7811439,6066187,3482190,2583998,2915743,273529
(주)투비소프트,079970,2012/12,28815346,12930448,15884898,3081088,3081088,3176954,37276,28414902,12940354,15474548,3073516,3073516,3166927,34218,28815346,12930448,15884898,12803810,3081088,3176954,37276,28414902,12940354,15474548,12401032,3073516,3166927,34218
(주)투비소프트,079970,2013/12,29101197,11936563,17164634,3549051,3549051,2870814,-165977,28473623,11661544,16812079,3538453,3538453,2855472,-174008,29101197,11936563,17164634,13615583,3549051,2870814,-165977,28473623,11661544,16812079,13273626,3538453,2855472,-174008
(주)투비소프트,079970,2014/12,31509878,12745515,18764362,2293302,2293302,2099852,-298929,25984496,11030015,14954481,1717850,1717850,1534680,-435806,31509878,12745515,18764362,16471060,2293302,2099852,-298929,25984496,11030015,14954481,13236631,1717850,1534680,-435806
(주)투비소프트,079970,2015/12,31922860,13017626,18905234,1083906,1083906,1172990,-671642,27488534,11520588,15967946,1655521,1655521,1768235,-658849,31922860,13017626,18905234,17821328,1083906,1172990,-671642,27488534,11520588,15967946,14312425,1655521,1768235,-658849
(주)투비소프트,079970,2016/12,39181813,20594993,18586819,2563644,2563644,333690,-113599,34807407,19121317,15686091,2608272,2608272,469233,-227700,39181813,20594993,18586819,16023175,2563644,333690,-113599,34807407,19121317,15686091,13077818,2608272,469233,-227700
(주)투비소프트,079970,2017/12,39454565,23443936,16010628,-10006674,-10006674,-29280780,-3633016,30895429,16343898,14551531,-5889743,-5889743,-26807876,-3580680,39454565,23443936,16010628,26017303,-10006674,-29280780,-3633016,30895429,16343898,14551531,20441274,-5889743,-26807876,-3580680
(주)투비소프트,079970,2018/12,53924737,36505329,17419408,-9419308,-9419308,-27878780,-2703044,33622689,20624100,12998589,-4559129,-4559129,-31117373,321627,53924737,36505329,17419408,26838716,-9419308,-27878780,-2703044,33622689,20624100,12998589,17557718,-4559129,-31117373,321627
(주)투비소프트,079970,2019/12,40782024,23416751,17365273,-10802300,-10802300,-18496122,2750596,35972724,21078226,14894498,-4304491,-4304491,-12957886,510344,40782024,23416751,17365273,28167573,-10802300,-18496122,2750596,35972724,21078226,14894498,19198989,-4304491,-12957886,510344
(주)투비소프트,079970,2020/12,38811177,19800915,19010262,-1985097,-1985097,-27185280,-1379897,32322991,15070255,17252736,2501567,2501567,-23733683,-1259976,38811177,19800915,19010262,20995359,-1985097,-27185280,-1379897,32322991,15070255,17252736,14751169,2501567,-23733683,-1259976
(주)투비소프트,079970,2021/12,37795434,18899210,18896223,-6417420,-6417420,-15456147,5905247,29878841,12065887,17812955,-2823525,-2823525,-16901268,5736957,37795434,18899210,18896223,25313644,-6417420,-15456147,5905247,29878841,12065887,17812955,20636479,-2823525,-16901268,5736957
(주)투비소프트,079970,2022/12,43214171,21261804,21952367,-3824133,-3824133,-18833425,-3172792,29689409,10124807,19564602,-1763326,-1763326,-22479431,-207356,43214171,21261804,21952367,25776501,-3824133,-18833425,-3172792,29689409,10124807,19564602,21327928,-1763326,-22479431,-207356
(주)툴젠,199800,2021/12,,,,,,,,1597275,510872,1086403,-20730701,-20730701,-20692478,0,,,,,,,,1597275,510872,1086403,21817104,-20730701,-20692478,0
(주)툴젠,199800,2022/12,743464,185065,558399,-19385620,-19385620,-18177154,0,743464,185065,558399,-19340772,-19340772,-18137444,0,743464,185065,558399,19944019,-19385620,-18177154,0,743464,185065,558399,19899171,-19340772,-18137444,0
(주)트루윈,105550,2014/12,,,,,,,,36178841,26307183,9871657,2979543,2979543,2314708,93298,,,,,,,,36178841,26307183,9871657,6892115,2979543,2314708,93298
(주)트루윈,105550,2015/12,,,,,,,,32165136,28586542,3578594,-3112851,-3112851,-4361925,-579264,,,,,,,,32165136,28586542,3578594,6691446,-3112851,-4361925,-579264
(주)트루윈,105550,2016/12,,,,,,,,33228923,32335962,892961,-14859001,-14859001,-18845889,698258,,,,,,,,33228923,32335962,892961,15751962,-14859001,-18845889,698258
(주)트루윈,105550,2017/12,,,,,,,,35388139,31342005,4046134,-2484733,-2484733,-6600299,0,,,,,,,,35388139,31342005,4046134,6530867,-2484733,-6600299,0
(주)트루윈,105550,2018/12,,,,,,,,33647588,26942586,6705002,1812979,1812979,-1076016,124739,,,,,,,,33647588,26942586,6705002,4892022,1812979,-1076016,124739
(주)트루윈,105550,2019/12,,,,,,,,29558743,26949701,2609042,-3230131,-3230131,-3176090,0,,,,,,,,29558743,26949701,2609042,5839173,-3230131,-3176090,0
(주)트루윈,105550,2020/12,37666650,28871255,8795395,1301376,1301376,632812,0,37666650,28871255,8795395,1301376,1301376,630435,0,37666650,28871255,8795395,7494019,1301376,632812,0,37666650,28871255,8795395,7494019,1301376,630435,0
(주)트루윈,105550,2021/12,,,,,,,,39640750,26376317,13264433,6436168,6436168,-10037860,7171,,,,,,,,39640750,26376317,13264433,6828265,6436168,-10037860,7171
(주)트루윈,105550,2022/12,36001329,32220012,3781317,-2047022,-2047022,-5417374,0,36001329,32220012,3781317,-2018323,-2018323,-4559815,0,36001329,32220012,3781317,5828339,-2047022,-5417374,0,36001329,32220012,3781317,5799641,-2018323,-4559815,0
(주)트윔,290090,2021/12,21603000,14874466,6728534,1267349,1267349,2224566,1369,21603000,15048684,6554316,1211432,1211432,2177487,-8943,21603000,14874466,6728534,5461184,1267349,2224566,1369,21603000,15048684,6554316,5342885,1211432,2177487,-8943
(주)트윔,290090,2022/12,19561616,15379834,4181783,-6462409,-6462409,-5499461,-168397,19561616,15521442,4040175,-6461723,-6461723,-5497377,-180854,19561616,15379834,4181783,10644192,-6462409,-5499461,-168397,19561616,15521442,4040175,10501898,-6461723,-5497377,-180854
(주)티라유텍,322180,2019/12,,,,,,,,28539531,21625384,6914147,2220862,2220862,1931255,-684860,,,,,,,,28539531,21625384,6914147,4693284,2220862,1931255,-684860
(주)티라유텍,322180,2020/12,,,,,,,,34623053,30288899,4334154,-1330950,-1330950,-1493550,-411461,,,,,,,,34623053,30288899,4334154,5665104,-1330950,-1493550,-411461
(주)티라유텍,322180,2021/12,,,,,,,,39326882,40761907,-1435025,-7892968,-7892968,-9141908,-443355,,,,,,,,39326882,40761907,-1435025,6457943,-7892968,-9141908,-443355
(주)티라유텍,322180,2022/12,35942703,31536860,4405843,-4267879,-4267879,-5218563,-546090,35298403,30982610,4315793,-2123521,-2123521,-3323314,-389182,35942703,31536860,4405843,8673722,-4267879,-5218563,-546090,35298403,30982610,4315793,6439314,-2123521,-3323314,-389182
(주)티로보틱스,117730,2018/12,66524525,50570321,15954204,5641813,5641813,6136005,942863,67518871,51391423,16127448,5890232,5890232,6372628,942863,66524525,50570321,15954204,10312391,5641813,6136005,942863,67518871,51391423,16127448,10237216,5890232,6372628,942863
(주)티로보틱스,117730,2019/12,51553281,42333098,9220183,-3997571,-3997571,-3907271,-534007,52360467,42528097,9832370,-3370106,-3370106,-3200389,-549078,51553281,42333098,9220183,13217754,-3997571,-3907271,-534007,52360467,42528097,9832370,13202476,-3370106,-3200389,-549078
(주)티로보틱스,117730,2020/12,66356725,47914454,18442271,3490643,3490643,-1446599,-257703,65637225,47199250,18437976,4016604,4016604,-1606360,-376787,66356725,47914454,18442271,14951628,3490643,-1446599,-257703,65637225,47199250,18437976,14421371,4016604,-1606360,-376787
(주)티로보틱스,117730,2021/12,44123038,33896557,10226481,-6569915,-6569915,-10554995,698203,41321636,33170535,8151101,-6911499,-6911499,-11192448,595607,44123038,33896557,10226481,16796396,-6569915,-10554995,698203,41321636,33170535,8151101,15062600,-6911499,-11192448,595607
