회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
(주)일신석재,007110,2019/12,211536,-369028,2838106
(주)일신석재,007110,2020/12,10700818,-5110613,-565685
(주)일신석재,007110,2021/12,-3508574,798630,-337100
(주)일신석재,007110,2022/12,-2890944,-462412,2926438
(주)일월지엠엘,178780,2015/12,12635155,-11384952,5273268
(주)일월지엠엘,178780,2016/12,-12314505,-3315126,8746951
(주)일월지엠엘,178780,2017/12,2025592,-13104480,9971387
(주)일월지엠엘,178780,2018/12,659968,-8189962,7634371
(주)일월지엠엘,178780,2019/12,-8277832,6454779,2233991
(주)일월지엠엘,178780,2020/12,-6097441,665908,6303993
(주)일월지엠엘,178780,2021/12,-3852925,7915720,-1235667
(주)일월지엠엘,178780,2022/12,-2773420,313602,-296389
(주)잉크테크,049550,2012/12,-5314267,-5340015,12055994
(주)잉크테크,049550,2013/12,7760219,-42793785,36530875
(주)잉크테크,049550,2014/12,5978514,-14553249,8040445
(주)잉크테크,049550,2015/12,1882313,-6251991,2899278
(주)잉크테크,049550,2016/12,5433293,-4410222,-1417080
(주)잉크테크,049550,2017/12,-4615076,13319215,-9039300
(주)잉크테크,049550,2018/12,-3908297,-1057064,5141521
(주)잉크테크,049550,2019/12,2156754,-1057075,-503870
(주)잉크테크,049550,2020/12,6113108,-271842,-7854888
(주)잉크테크,049550,2021/12,7354139,-1680782,-5525311
(주)잉크테크,049550,2022/12,6472866,-3410273,32059
(주)자비스,254120,2016/12,,,
(주)자비스,254120,2017/12,,,
(주)자비스,254120,2018/12,,,
(주)자비스,254120,2019/12,143951,5661875,2369362
(주)자비스,254120,2020/12,-1329907,-10100187,7343249
(주)자비스,254120,2021/12,-3158544,-2359266,3012827
(주)자비스,254120,2022/12,-1406516,1457958,-161856
(주)자연과환경,043910,2012/12,-5671415,465324,5740286
(주)자연과환경,043910,2013/12,1478130,30819,-2164209
(주)자연과환경,043910,2014/12,-774092,749660,1292761
(주)자연과환경,043910,2015/12,-229240,-6060636,6482481
(주)자연과환경,043910,2016/12,-3792446,-1345733,5320453
(주)자연과환경,043910,2017/12,-2767190,-7069913,16689870
(주)자연과환경,043910,2018/12,-1108351,-2871154,-275820
(주)자연과환경,043910,2019/12,1212973,-8364353,17270136
(주)자연과환경,043910,2020/12,-5699089,-6325799,11838860
(주)자연과환경,043910,2021/12,-1242029,-13753441,4260581
(주)자연과환경,043910,2022/12,-5702318,-11035708,20690779
(주)자이언트스텝,289220,2021/12,656465,-118839974,113900392
(주)자이언트스텝,289220,2022/12,-5966403,36475081,94634
(주)장원테크,174880,2016/12,-6118060,7609908,11313567
(주)장원테크,174880,2017/12,-3101057,-6980845,-1641509
(주)장원테크,174880,2018/12,-2712249,2629731,-900000
(주)장원테크,174880,2019/12,-3390415,-73874503,78403896
(주)장원테크,174880,2020/12,-6989179,-6136871,17085075
(주)장원테크,174880,2021/12,-1837173,-17334539,13571085
(주)장원테크,174880,2022/12,-1170138,30867866,-32033188
(주)저스템,417840,2022/12,8282916,-3973369,18387420
(주)제넥신,095700,2012/12,1668237,-26858569,25764061
(주)제넥신,095700,2013/12,-6697761,4890123,571833
(주)제넥신,095700,2014/12,6467147,-25542135,60975214
(주)제넥신,095700,2015/12,-1642634,-54823595,20411876
(주)제넥신,095700,2016/12,-3394230,-64350469,81097251
(주)제넥신,095700,2017/12,-26104449,17770204,-3638143
(주)제넥신,095700,2018/12,-20054235,-185623640,250925156
(주)제넥신,095700,2019/12,-41571709,1636888,3328126
(주)제넥신,095700,2020/12,-22526738,-63666035,72481116
(주)제넥신,095700,2021/12,-9039169,-11932540,37214256
(주)제넥신,095700,2022/12,-40670004,-473784,31695470
(주)제넨바이오,072520,2012/12,14650695,-12700127,-291740
(주)제넨바이오,072520,2013/12,927051,-7465043,-1520264
(주)제넨바이오,072520,2014/12,-6402854,-1195481,3213962
(주)제넨바이오,072520,2015/12,-12146922,9511470,9251894
(주)제넨바이오,072520,2016/12,-12894639,-6040694,12570804
(주)제넨바이오,072520,2017/12,2070456,1871486,-3891896
(주)제넨바이오,072520,2018/12,-1716521,-11087373,28621970
(주)제넨바이오,072520,2019/12,-6790745,-23088111,33108677
(주)제넨바이오,072520,2020/12,-8300988,-14269563,15953437
(주)제넨바이오,072520,2021/12,-11351244,-54162063,56216307
(주)제넨바이오,072520,2022/12,-12096955,-24453828,34966280
(주)제노레이,122310,2018/12,7077004,-9970663,9138340
(주)제노레이,122310,2019/12,10034084,-8297219,2047991
(주)제노레이,122310,2020/12,8192707,-2587810,-1690272
(주)제노레이,122310,2021/12,14852611,-12263004,-1495751
(주)제노레이,122310,2022/12,14904961,-21847143,-8028960
(주)제노코,361390,2021/12,26611,-26617435,26860873
(주)제노코,361390,2022/12,10217552,3653993,-7687853
(주)제노포커스,187420,2015/12,2265031,-10709419,11955227
(주)제노포커스,187420,2016/12,876712,-38310931,30976479
(주)제노포커스,187420,2017/12,1436948,-995165,256240
(주)제노포커스,187420,2018/12,914976,-4010773,1416667
(주)제노포커스,187420,2019/12,564771,-9065961,9366148
(주)제노포커스,187420,2020/12,110569,-17045325,21787930
(주)제노포커스,187420,2021/12,-494725,-6194125,202974
(주)제노포커스,187420,2022/12,256107,-15157968,15773071
(주)제놀루션,225220,2020/12,45970696,-18300488,15346347
(주)제놀루션,225220,2021/12,25732376,-23074193,-15092071
(주)제놀루션,225220,2022/12,13550961,-51456605,9149755
(주)제닉,123330,2012/12,5470576,-3874929,1530
(주)제닉,123330,2013/12,6147016,-12219915,225643
(주)제닉,123330,2014/12,6906217,-8004247,5138185
(주)제닉,123330,2015/12,3768889,-1981544,-99440
(주)제닉,123330,2016/12,4582648,1955232,-463695
(주)제닉,123330,2017/12,-4972284,-4709860,3716807
(주)제닉,123330,2018/12,-8366781,12603497,-3681849
(주)제닉,123330,2019/12,5561776,-3268116,-5365109
(주)제닉,123330,2020/12,2351121,-20665426,20121571
(주)제닉,123330,2021/12,3268390,11739106,-3693906
(주)제닉,123330,2022/12,326738,-3889865,-10193022
(주)제이시스메디칼,287410,2018/12,,,
(주)제이시스메디칼,287410,2019/12,,,
(주)제이시스메디칼,287410,2020/12,,,
(주)제이시스메디칼,287410,2021/12,17263392,2913345,-8972493
(주)제이시스메디칼,287410,2022/12,25092362,-17825757,-856446
(주)제이아이테크,417500,2022/12,-7302161,-26446412,36522154
(주)제이에스티나,026040,2012/12,7361347,-4472547,-1413092
(주)제이에스티나,026040,2013/12,8064412,-6142129,-1128853
(주)제이에스티나,026040,2014/12,1405825,-6291449,7727257
(주)제이에스티나,026040,2015/12,13031523,-21295492,7930058
(주)제이에스티나,026040,2016/12,8515829,-13352249,-5296559
(주)제이에스티나,026040,2017/12,6441619,1883995,-8659748
(주)제이에스티나,026040,2018/12,9429591,-9599592,5796855
(주)제이에스티나,026040,2019/12,-1144583,-3542834,-1997215
(주)제이에스티나,026040,2020/12,-3253324,-344191,1806100
(주)제이에스티나,026040,2021/12,4683390,19728392,-24886656
(주)제이에스티나,026040,2022/12,3557367,7022212,-8745268
(주)제이엘케이,322510,2019/12,-6250745,-17069190,35489973
(주)제이엘케이,322510,2020/12,-4059217,-10805127,11736455
(주)제이엘케이,322510,2021/12,-5635947,2963454,72445
(주)제이엘케이,322510,2022/12,-6682881,-614178,5285574
(주)제이티,089790,2012/12,4909318,2362288,-2403164
(주)제이티,089790,2013/12,-6940597,343454,8459419
(주)제이티,089790,2014/12,-3461077,-8157472,1060746
(주)제이티,089790,2015/12,-6705709,-1278260,6170100
(주)제이티,089790,2016/12,-1144512,-1763336,3357134
(주)제이티,089790,2017/12,2639945,2559837,-2359713
(주)제이티,089790,2018/12,1050789,1205762,1305291
(주)제이티,089790,2019/12,8521951,2590130,-689918
(주)제이티,089790,2020/12,3829230,-737950,2596829
(주)제이티,089790,2021/12,18066876,-11253674,1577707
(주)제이티,089790,2022/12,12570822,-6347330,-12374401
(주)제일바이오,052670,2012/12,297514,-1181670,1151560
(주)제일바이오,052670,2013/12,1168103,-569039,528769
(주)제일바이오,052670,2014/12,180250,-1196209,-638682
(주)제일바이오,052670,2015/12,-119829,-15606613,16156089
(주)제일바이오,052670,2016/12,2114011,337026,-1684026
(주)제일바이오,052670,2017/12,3352230,1819428,-4987024
(주)제일바이오,052670,2018/12,1592948,-348852,-2520226
(주)제일바이오,052670,2019/12,5018165,-657170,-58569
(주)제일바이오,052670,2020/12,-3229740,-2817411,6377963
(주)제일바이오,052670,2021/12,-103518,-7779898,-41762
(주)제일바이오,052670,2022/12,7728650,6885159,-3083383
(주)제테마,216080,2019/12,-8107239,-15576086,20658003
(주)제테마,216080,2020/12,1565787,9463277,3673734
(주)제테마,216080,2021/12,6158254,-17404087,68782627
(주)제테마,216080,2022/12,14176282,-107289910,38148905
(주)젠큐릭스,229000,2020/12,-12885541,-7886353,24913296
(주)젠큐릭스,229000,2021/12,-7229381,-12186310,26305682
(주)젠큐릭스,229000,2022/12,-8986617,-4240731,7253969
(주)젬백스&카엘,082270,2012/12,3739024,-6097197,6222732
(주)젬백스&카엘,082270,2013/12,990329,-23157060,14828703
(주)젬백스&카엘,082270,2014/12,13655347,5631069,-19873967
(주)젬백스&카엘,082270,2015/12,-2463365,-9906577,20432905
(주)젬백스&카엘,082270,2016/12,-4318276,-32804087,29269293
(주)젬백스&카엘,082270,2017/12,-2026317,-39531787,48367655
(주)젬백스&카엘,082270,2018/12,669604,-4978494,29223097
(주)젬백스&카엘,082270,2019/12,530530,16963202,78487
(주)젬백스&카엘,082270,2020/12,15081837,-20487286,3021207
(주)젬백스&카엘,082270,2021/12,-2058915,-28054630,-661114
(주)젬백스&카엘,082270,2022/12,-2081366,6491740,-5979210
(주)젬백스링크,064800,2012/12,1029423,-503173,-2807816
(주)젬백스링크,064800,2013/12,5641036,590102,-187650
(주)젬백스링크,064800,2014/12,2296939,-19149,-1793363
(주)젬백스링크,064800,2015/12,112071,-7735649,9354052
(주)젬백스링크,064800,2016/12,-862959,-12887451,28088626
(주)젬백스링크,064800,2017/12,-4266768,-112329163,95305585
(주)젬백스링크,064800,2018/12,-7005714,9659399,60237
(주)젬백스링크,064800,2019/12,-2627664,3537442,-5249784
(주)젬백스링크,064800,2020/12,-7130772,11811427,-3708175
(주)젬백스링크,064800,2021/12,23169695,32040496,3256986
(주)젬백스링크,064800,2022/12,4373928,-24581221,-7046635
(주)좋은사람들,033340,2012/12,21636,-4006960,3526322
(주)좋은사람들,033340,2013/12,2656402,-3968264,-810499
(주)좋은사람들,033340,2014/12,8444595,-1992632,-2547295
(주)좋은사람들,033340,2015/12,6557357,-2663683,-2274300
(주)좋은사람들,033340,2016/12,9621170,-5855720,9947
(주)좋은사람들,033340,2017/12,3574257,-1939554,-295880
(주)좋은사람들,033340,2018/12,-1845515,-1149425,12379798
(주)좋은사람들,033340,2019/12,-11786338,-12667968,4464288
(주)좋은사람들,033340,2020/12,-5011358,-19361394,26607138
(주)좋은사람들,033340,2021/12,-2343497,1975560,-687558
(주)좋은사람들,033340,2022/12,-4283784,-22068633,25792947
(주)주연테크,044380,2012/12,256387,-858308,0
(주)주연테크,044380,2013/12,-1923929,1918552,0
(주)주연테크,044380,2014/12,-4062715,2966452,0
(주)주연테크,044380,2015/12,1078342,9987592,0
(주)주연테크,044380,2016/12,-2773612,-26109107,22988967
(주)주연테크,044380,2017/12,-5516966,6293075,9446824
(주)주연테크,044380,2018/12,-6554642,-14152975,10298887
(주)주연테크,044380,2019/12,-163178,3856222,-3014556
(주)주연테크,044380,2020/12,3719497,633906,6865665
(주)주연테크,044380,2021/12,-14675469,9618620,-51686
(주)주연테크,044380,2022/12,3693518,-1775493,-129740
(주)중앙백신연구소,072020,2012/12,5159328,-7837469,3032000
(주)중앙백신연구소,072020,2013/12,3937721,-3690024,124733
(주)중앙백신연구소,072020,2014/12,6670207,-1467707,-14654
(주)중앙백신연구소,072020,2015/12,9930040,-4887449,-3466000
(주)중앙백신연구소,072020,2016/12,7710363,-7973996,5822980
(주)중앙백신연구소,072020,2017/12,7561922,-13474434,1543363
(주)중앙백신연구소,072020,2018/12,5709321,-18474810,13931332
(주)중앙백신연구소,072020,2019/12,8298646,-3969443,-2011187
(주)중앙백신연구소,072020,2020/12,8315704,-13147838,3928878
(주)중앙백신연구소,072020,2021/12,11557444,-12177340,-874898
(주)중앙백신연구소,072020,2022/12,7130606,-9150246,-1600322
(주)중앙에너비스,000440,2012/09,1977878,-152038,-1819181
(주)중앙에너비스,000440,2013/09,2215425,-2143021,-132827
(주)중앙에너비스,000440,2014/09,2406722,-5035128,2628917
(주)중앙에너비스,000440,2015/12,2700420,-4060466,1212530
(주)중앙에너비스,000440,2016/12,1325068,313950,-1634228
(주)중앙에너비스,000440,2017/12,1838540,3886279,-5709338
(주)중앙에너비스,000440,2018/12,2102430,-96689,-2038171
(주)중앙에너비스,000440,2019/12,971500,-22918,-950910
(주)중앙에너비스,000440,2020/12,2484739,17945828,-14416302
(주)중앙에너비스,000440,2021/12,-4385040,1199587,-2806640
(주)중앙에너비스,000440,2022/12,2296497,-470192,-2005836
(주)중앙첨단소재,051980,2012/12,-3996715,-189152,7700141
(주)중앙첨단소재,051980,2013/12,3960594,-3118571,-620335
(주)중앙첨단소재,051980,2014/12,8622975,-2579620,-4661429
(주)중앙첨단소재,051980,2015/12,-5450814,23532,9628600
(주)중앙첨단소재,051980,2016/12,-755690,-3044323,-1860208
(주)중앙첨단소재,051980,2017/12,172080,-793571,-3417278
(주)중앙첨단소재,051980,2018/12,1017203,50787,-181260
(주)중앙첨단소재,051980,2019/12,-3441713,-16467531,19539063
(주)중앙첨단소재,051980,2020/12,-2989979,3425889,35015331
(주)중앙첨단소재,051980,2021/12,-3663150,-18032995,2757989
(주)중앙첨단소재,051980,2022/12,-10786430,-3149615,2889434
(주)지노믹트리,228760,2019/12,-7893191,-70918063,103765729
(주)지노믹트리,228760,2020/12,-8571279,-8340557,400000
(주)지노믹트리,228760,2021/12,-5252689,-38448691,62941335
(주)지노믹트리,228760,2022/12,-9357459,14844614,-5030126
(주)지놈앤컴퍼니,314130,2020/12,-15317587,-7315000,98642226
(주)지놈앤컴퍼니,314130,2021/12,-23508085,-70307337,501645
(주)지놈앤컴퍼니,314130,2022/12,-36367343,4011015,33495008
(주)지니틱스,303030,2018/12,,,
(주)지니틱스,303030,2019/12,5706407,-1905097,-847997
(주)지니틱스,303030,2020/12,2369746,1914302,1021141
(주)지니틱스,303030,2021/12,2338144,-10162932,166785
(주)지니틱스,303030,2022/12,-7781107,3526030,-52985
(주)지란지교시큐리티,208350,2014/12,,,
(주)지란지교시큐리티,208350,2015/12,,,
(주)지란지교시큐리티,208350,2016/12,381910,-1717627,208010
(주)지란지교시큐리티,208350,2017/12,3222745,-20202507,15135732
(주)지란지교시큐리티,208350,2018/12,3055732,-651082,-153943
(주)지란지교시큐리티,208350,2019/12,4244128,-7350219,3761718
(주)지란지교시큐리티,208350,2020/12,1003557,-1924241,5219077
(주)지란지교시큐리티,208350,2021/12,3470513,-11810633,3405181
(주)지란지교시큐리티,208350,2022/12,1215370,-10118209,11493400
(주)지아이텍,382480,2021/12,2770349,-28255421,23730503
(주)지아이텍,382480,2022/12,4645145,-1750300,-1170900
(주)지앤비에스에코,382800,2021/12,8669264,-1774306,9353298
(주)지앤비에스에코,382800,2022/12,3570503,-24584120,3446085
(주)지엔씨에너지,119850,2013/12,8249999,-7497255,3001203
(주)지엔씨에너지,119850,2014/12,-3417440,-4216410,8690526
(주)지엔씨에너지,119850,2015/12,3116360,-2121309,-3282126
(주)지엔씨에너지,119850,2016/12,5622061,2923129,3853707
(주)지엔씨에너지,119850,2017/12,12284902,-12864353,-3442745
(주)지엔씨에너지,119850,2018/12,8923457,-15331798,-2609802
(주)지엔씨에너지,119850,2019/12,5069837,1943360,-3483555
(주)지엔씨에너지,119850,2020/12,16894153,-5295136,-6558548
(주)지엔씨에너지,119850,2021/12,10522255,-10073711,7347335
(주)지엔씨에너지,119850,2022/12,-33913606,26010341,-1826521
(주)지엔코,065060,2012/12,7072848,-20529436,18357481
(주)지엔코,065060,2013/12,-1467516,-20892727,16549538
(주)지엔코,065060,2014/12,-3492003,-8612472,6326943
(주)지엔코,065060,2015/12,3054045,-3287269,5432985
(주)지엔코,065060,2016/12,738375,-19100542,19569977
(주)지엔코,065060,2017/12,5127515,-11701279,4999836
(주)지엔코,065060,2018/12,11632601,-27406002,14539251
(주)지엔코,065060,2019/12,6469721,-6608267,-1505731
(주)지엔코,065060,2020/12,-2646968,-2279327,3888193
(주)지엔코,065060,2021/12,3330329,-5480621,-677197
(주)지엔코,065060,2022/12,5703029,-4426441,1943304
(주)지오엘리먼트,311320,2021/12,4023694,-18398151,15207784
(주)지오엘리먼트,311320,2022/12,2698212,-3613101,241241
(주)지티지웰니스,219750,2018/12,-3646598,-3778615,6803057
(주)지티지웰니스,219750,2019/12,-3388186,-13225328,15353570
(주)지티지웰니스,219750,2020/12,-8871883,-5326245,20349078
(주)지티지웰니스,219750,2021/12,-14865336,444207,7830600
(주)지티지웰니스,219750,2022/12,1303987,6105361,-6903017
(주)진도,088790,2012/12,-5525750,-227225,5748688
(주)진도,088790,2013/12,11573084,-339118,-11234154
(주)진도,088790,2014/12,5151248,7789274,-11944023
(주)진도,088790,2015/12,13851245,-1471711,-11090237
(주)진도,088790,2016/12,11031887,-109916,-9902010
(주)진도,088790,2017/12,-265697,-2107979,2427429
(주)진도,088790,2018/12,2011329,96843,-2619518
