회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS),감사의견코드(IFRS)(백만원)
신송홀딩스(주),006880,2015/12,-108079.75,-59,UQ
신송홀딩스(주),006880,2016/12,282.35,622,UQ
신송홀딩스(주),006880,2017/12,-30.05,330,UQ
신송홀딩스(주),006880,2018/12,999999999,5,UQ
신송홀딩스(주),006880,2019/12,-15.4,342,UQ
신송홀딩스(주),006880,2020/12,-14.29,875,UQ
신송홀딩스(주),006880,2021/12,282.14,2554,UQ
신송홀딩스(주),006880,2022/12,566.49,3128,UQ
신신제약(주),002800,2017/12,16.36,4720,UQ
신신제약(주),002800,2018/12,15.98,889,UQ
신신제약(주),002800,2019/12,10.98,-4305,UQ
신신제약(주),002800,2020/12,-4.3,2170,UQ
신신제약(주),002800,2021/12,-1.4,-79,UQ
신신제약(주),002800,2022/12,3.91,5081,UQ
신일제약(주),012790,2012/12,23.73,8402,UQ
신일제약(주),012790,2013/12,59.68,12259,UQ
신일제약(주),012790,2014/12,75.71,9329,UQ
신일제약(주),012790,2015/12,58.73,9564,UQ
신일제약(주),012790,2016/12,69.57,4235,UQ
신일제약(주),012790,2017/12,50.71,8891,UQ
신일제약(주),012790,2018/12,27.19,9194,UQ
신일제약(주),012790,2019/12,43.42,12306,UQ
신일제약(주),012790,2020/12,515.23,11062,UQ
신일제약(주),012790,2021/12,820.87,11163,UQ
신일제약(주),012790,2022/12,2256.02,13688,UQ
신흥에스이씨(주),243840,2017/12,10.83,7887,UQ
신흥에스이씨(주),243840,2018/12,8.49,4788,UQ
신흥에스이씨(주),243840,2019/12,2.38,815,UQ
신흥에스이씨(주),243840,2020/12,1.57,11226,UQ
신흥에스이씨(주),243840,2021/12,4.38,-5098,UQ
신흥에스이씨(주),243840,2022/12,2.24,3991,UQ
써니전자(주),004770,2012/12,-0.5,-162,UQ
써니전자(주),004770,2013/12,0.86,-40,UQ
써니전자(주),004770,2014/12,4.01,2283,UQ
써니전자(주),004770,2015/12,5.18,3217,UQ
써니전자(주),004770,2016/12,5.84,3238,UQ
써니전자(주),004770,2017/12,43.06,2355,UQ
써니전자(주),004770,2018/12,2.5,1763,UQ
써니전자(주),004770,2019/12,9.17,5269,UQ
써니전자(주),004770,2020/12,14.97,3036,UQ
써니전자(주),004770,2021/12,104.88,1579,UQ
써니전자(주),004770,2022/12,185.36,3663,UQ
씨비아이(주),013720,2012/12,2.41,2377,UQ
씨비아이(주),013720,2013/12,1.62,3872,UQ
씨비아이(주),013720,2014/12,1.37,3098,UQ
씨비아이(주),013720,2015/12,2.11,2661,UQ
씨비아이(주),013720,2016/12,0.54,1091,UQ
씨비아이(주),013720,2017/12,-0.94,2410,UQ
씨비아이(주),013720,2018/12,0.53,1627,UQ
씨비아이(주),013720,2019/12,1.09,2741,UQ
씨비아이(주),013720,2020/12,-3.84,-1040,UQ
씨비아이(주),013720,2021/12,-0.46,-5068,UQ
씨비아이(주),013720,2022/12,1.64,1761,UQ
씨아이에스(주),222080,2015/12,,,UQ
씨아이에스(주),222080,2016/12,,,UQ
씨아이에스(주),222080,2017/12,-83.96,-9784,UQ
씨아이에스(주),222080,2018/12,-20.98,-24464,UQ
씨아이에스(주),222080,2019/12,12.45,23501,UQ
씨아이에스(주),222080,2020/12,13.02,40709,UQ
씨아이에스(주),222080,2021/12,4.11,-30656,UQ
씨아이에스(주),222080,2022/12,3.5,55989,UQ
씨앤지하이테크(주),264660,2018/12,8417.21,3311,UQ
씨앤지하이테크(주),264660,2019/12,2143.45,26157,UQ
씨앤지하이테크(주),264660,2020/12,673.55,4933,UQ
씨앤지하이테크(주),264660,2021/12,16.08,-20370,UQ
씨앤지하이테크(주),264660,2022/12,25.08,26639,UQ
씨앤티85(주),056730,2012/12,-3.43,-2412,UQ
씨앤티85(주),056730,2013/12,-5.77,-103,UQ
씨앤티85(주),056730,2014/12,-2.01,-1480,QU
씨앤티85(주),056730,2015/12,1.15,-3710,UQ
씨앤티85(주),056730,2016/12,-3.14,-3956,UQ
씨앤티85(주),056730,2017/12,0.09,-23719,UQ
씨앤티85(주),056730,2018/12,-2.26,3116,DS
씨앤티85(주),056730,2019/12,-1.63,-2793,UQ
씨앤티85(주),056730,2020/12,-3.41,-12229,UQ
씨앤티85(주),056730,2021/12,-0.09,-4140,UQ
씨앤티85(주),056730,2022/12,1.33,5299,UQ
씨지인바이츠(주),083790,2012/12,-2.81,-6632,UQ
씨지인바이츠(주),083790,2013/12,-1.56,-6292,UQ
씨지인바이츠(주),083790,2014/12,-1.49,-3773,UQ
씨지인바이츠(주),083790,2015/12,-1.07,-4602,UQ
씨지인바이츠(주),083790,2016/12,-0.97,-4836,UQ
씨지인바이츠(주),083790,2017/12,-7.19,1649,UQ
씨지인바이츠(주),083790,2018/12,1.41,-1175,UQ
씨지인바이츠(주),083790,2019/12,-1.8,-3633,UQ
씨지인바이츠(주),083790,2020/12,-0.82,-1764,UQ
씨지인바이츠(주),083790,2021/12,-10.77,-10188,UQ
씨지인바이츠(주),083790,2022/12,-35.85,-21199,UQ
씨케이에이치푸드앤헬스리미티드,900120,2012/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2013/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2014/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2015/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2016/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2017/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2018/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2019/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2020/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2021/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2022/06,,,
씨케이에이치푸드앤헬스리미티드,900120,2023/06,,,
씨큐브(주),101240,2012/12,3.11,1626,UQ
씨큐브(주),101240,2013/12,4.16,3564,UQ
씨큐브(주),101240,2014/12,5.58,5431,UQ
씨큐브(주),101240,2015/12,10.32,4056,UQ
씨큐브(주),101240,2016/12,15.96,4389,UQ
씨큐브(주),101240,2017/12,13.54,5308,UQ
씨큐브(주),101240,2018/12,15.71,5604,UQ
씨큐브(주),101240,2019/12,21.5,5756,UQ
씨큐브(주),101240,2020/12,10.98,3731,UQ
씨큐브(주),101240,2021/12,11.02,4994,UQ
씨큐브(주),101240,2022/12,11.48,9894,UQ
아미코젠(주),092040,2013/12,58.36,6623,UQ
아미코젠(주),092040,2014/12,999999999,4869,UQ
아미코젠(주),092040,2015/12,223.83,7379,UQ
아미코젠(주),092040,2016/12,186.15,1850,UQ
아미코젠(주),092040,2017/12,-28.92,1477,UQ
아미코젠(주),092040,2018/12,-23.13,830,UQ
아미코젠(주),092040,2019/12,-0.97,1161,UQ
아미코젠(주),092040,2020/12,2.17,-1997,UQ
아미코젠(주),092040,2021/12,-4.26,-1021,UQ
아미코젠(주),092040,2022/12,-1.69,-13527,UQ
아이디피(주),332370,2020/12,130.86,2179,UQ
아이디피(주),332370,2021/12,422.59,3826,UQ
아이디피(주),332370,2022/12,470.18,1662,UQ
아이쓰리시스템(주),214430,2015/12,14.71,4888,UQ
아이쓰리시스템(주),214430,2016/12,49.29,4061,UQ
아이쓰리시스템(주),214430,2017/12,110.44,10718,UQ
아이쓰리시스템(주),214430,2018/12,179.42,15220,UQ
아이쓰리시스템(주),214430,2019/12,-29.85,860,UQ
아이쓰리시스템(주),214430,2020/12,11.03,33199,UQ
아이쓰리시스템(주),214430,2021/12,34.09,-12279,UQ
아이쓰리시스템(주),214430,2022/12,205.81,-727,UQ
아이진(주),185490,2015/12,-186.14,-4479,UQ
아이진(주),185490,2016/12,-827.08,-5986,UQ
아이진(주),185490,2017/12,-220.35,-6759,UQ
아이진(주),185490,2018/12,-9.23,-7483,UQ
아이진(주),185490,2019/12,-4.27,-8187,UQ
아이진(주),185490,2020/12,-5.01,-8716,UQ
아이진(주),185490,2021/12,-19.76,-30079,UQ
아이진(주),185490,2022/12,-55.18,-16402,UQ
아이큐어(주),175250,2018/12,-10.02,-4820,UQ
아이큐어(주),175250,2019/12,-2.44,-9070,UQ
아이큐어(주),175250,2020/12,-7.02,-16086,UQ
아이큐어(주),175250,2021/12,-5.33,-21948,UQ
아이큐어(주),175250,2022/12,-3.84,-11613,UQ
아이텍(주),119830,2012/12,-0.68,4607,UQ
아이텍(주),119830,2013/12,0.95,8094,UQ
아이텍(주),119830,2014/12,1.63,8568,UQ
아이텍(주),119830,2015/12,-1.89,6497,UQ
아이텍(주),119830,2016/12,4.52,9190,UQ
아이텍(주),119830,2017/12,5.75,6741,UQ
아이텍(주),119830,2018/12,1.49,5442,UQ
아이텍(주),119830,2019/12,1.28,12256,UQ
아이텍(주),119830,2020/12,2.42,16224,UQ
아이텍(주),119830,2021/12,1.36,11909,UQ
아이텍(주),119830,2022/12,1.69,13785,UQ
알리코제약(주),260660,2018/12,9.59,-2333,UQ
알리코제약(주),260660,2019/12,12.76,13133,UQ
알리코제약(주),260660,2020/12,16.58,4546,UQ
알리코제약(주),260660,2021/12,17.31,8967,UQ
알리코제약(주),260660,2022/12,10.19,4836,UQ
알서포트(주),131370,2012/12,,,UQ
알서포트(주),131370,2013/12,108.95,-5590,UQ
알서포트(주),131370,2014/12,-0.03,9633,UQ
알서포트(주),131370,2015/12,-266.17,-1565,UQ
알서포트(주),131370,2016/12,152.97,2520,UQ
알서포트(주),131370,2017/12,194.9,-190,UQ
알서포트(주),131370,2018/12,309.97,2199,UQ
알서포트(주),131370,2019/12,29.1,2646,UQ
알서포트(주),131370,2020/12,58.5,15335,UQ
알서포트(주),131370,2021/12,182.92,14940,UQ
알서포트(주),131370,2022/12,83.88,8040,UQ
알에스오토메이션(주),140670,2017/12,5.58,-5022,UQ
알에스오토메이션(주),140670,2018/12,1.65,-1262,UQ
알에스오토메이션(주),140670,2019/12,0.13,8443,UQ
알에스오토메이션(주),140670,2020/12,-3.87,-715,UQ
알에스오토메이션(주),140670,2021/12,8.69,2017,UQ
알에스오토메이션(주),140670,2022/12,3.1,1909,UQ
알에프머트리얼즈(주),327260,2019/12,6.07,86,UQ
알에프머트리얼즈(주),327260,2020/12,-5.07,252,UQ
알에프머트리얼즈(주),327260,2021/12,-1.77,800,UQ
알에프머트리얼즈(주),327260,2022/12,2.52,1509,UQ
알에프에이치아이씨(주),218410,2015/12,,,UQ
알에프에이치아이씨(주),218410,2016/12,,,UQ
알에프에이치아이씨(주),218410,2017/12,27.79,3885,UQ
알에프에이치아이씨(주),218410,2018/12,16.21,44923,UQ
알에프에이치아이씨(주),218410,2019/12,18.67,26260,UQ
알에프에이치아이씨(주),218410,2020/12,-3.12,-24144,UQ
알에프에이치아이씨(주),218410,2021/12,0.94,15975,UQ
알에프에이치아이씨(주),218410,2022/12,-0.62,-1839,UQ
압타바이오(주),293780,2019/12,-3519.2,-6002,UQ
압타바이오(주),293780,2020/12,-2642.61,-3785,UQ
압타바이오(주),293780,2021/12,-6204.69,-8897,UQ
압타바이오(주),293780,2022/12,-2116.38,-6833,UQ
애니젠(주),196300,2016/12,-6.26,-28,UQ
애니젠(주),196300,2017/12,999999999,1189,UQ
애니젠(주),196300,2018/12,-8.34,-2033,UQ
애니젠(주),196300,2019/12,-3.45,-737,UQ
애니젠(주),196300,2020/12,-0.73,-48,UQ
애니젠(주),196300,2021/12,-0.25,916,UQ
애니젠(주),196300,2022/12,-5.34,-2547,UQ
애머릿지코퍼레이션,900100,2012/12,1.2,5634,UQ
애머릿지코퍼레이션,900100,2013/12,-0.8,-1723,UQ
애머릿지코퍼레이션,900100,2014/12,1.03,828,UQ
애머릿지코퍼레이션,900100,2015/12,-1.12,2048,UQ
애머릿지코퍼레이션,900100,2016/12,-3.01,-8203,UQ
애머릿지코퍼레이션,900100,2017/12,-3.37,-8572,UQ
애머릿지코퍼레이션,900100,2018/12,0.69,7775,UQ
애머릿지코퍼레이션,900100,2019/12,0.5,-4294,UQ
애머릿지코퍼레이션,900100,2020/12,0.28,6889,UQ
애머릿지코퍼레이션,900100,2021/12,1.44,7217,UQ
애머릿지코퍼레이션,900100,2022/12,1.74,4014,UQ
앱클론(주),174900,2017/12,-33.02,-1115,UQ
앱클론(주),174900,2018/12,-31.7,3715,UQ
앱클론(주),174900,2019/12,35.66,-450,UQ
앱클론(주),174900,2020/12,-34.76,-5648,UQ
앱클론(주),174900,2021/12,-57.23,-8643,UQ
앱클론(주),174900,2022/12,-17.87,-7492,UQ
에브리봇(주),270660,2021/12,20.99,9416,UQ
에브리봇(주),270660,2022/12,13.66,6499,UQ
에스디바이오센서(주),137310,2021/12,3005.33,1230855,UQ
에스디바이오센서(주),137310,2022/12,1828.71,888251,UQ
에스디엔(주),099220,2012/12,-2.11,28290,UQ
에스디엔(주),099220,2013/12,0.34,11501,UQ
에스디엔(주),099220,2014/12,-0.04,694,UQ
에스디엔(주),099220,2015/12,1.48,3069,UQ
에스디엔(주),099220,2016/12,0.25,423,UQ
에스디엔(주),099220,2017/12,1,-6628,UQ
에스디엔(주),099220,2018/12,0.61,-221,UQ
에스디엔(주),099220,2019/12,0.8,6987,UQ
에스디엔(주),099220,2020/12,-0.44,9994,UQ
에스디엔(주),099220,2021/12,0.39,-15710,UQ
에스디엔(주),099220,2022/12,0.11,-10237,UQ
에스비더블유생명과학(주),151910,2012/12,3.75,-495,UQ
에스비더블유생명과학(주),151910,2013/12,3.48,8434,UQ
에스비더블유생명과학(주),151910,2014/12,1.4,-17501,UQ
에스비더블유생명과학(주),151910,2015/12,-5.07,-1694,UQ
에스비더블유생명과학(주),151910,2016/12,-18.82,-6451,QS
에스비더블유생명과학(주),151910,2017/12,-5.24,-23374,UQ
에스비더블유생명과학(주),151910,2018/12,0.42,-5845,UQ
에스비더블유생명과학(주),151910,2019/12,-3.47,133,UQ
에스비더블유생명과학(주),151910,2020/12,0.75,1464,UQ
에스비더블유생명과학(주),151910,2021/12,-1.01,-2830,UQ
에스비더블유생명과학(주),151910,2022/12,-0.19,-253,UQ
에스씨엠생명과학(주),298060,2020/12,-31.7,-10890,UQ
에스씨엠생명과학(주),298060,2021/12,-61.51,-13404,UQ
에스씨엠생명과학(주),298060,2022/12,-52.68,-11172,UQ
에스유홀딩스(주),031860,2012/12,-4.18,-4289,UQ
에스유홀딩스(주),031860,2013/12,-3.56,-160,UQ
에스유홀딩스(주),031860,2014/12,0.97,-2365,UQ
에스유홀딩스(주),031860,2015/12,-8.86,-6756,UQ
에스유홀딩스(주),031860,2016/12,-9.15,-2649,UQ
에스유홀딩스(주),031860,2017/12,-9.75,-6229,UQ
에스유홀딩스(주),031860,2018/12,0.45,-771,UQ
에스유홀딩스(주),031860,2019/12,-0.73,319,UQ
에스유홀딩스(주),031860,2020/12,-0.63,-1709,UQ
에스유홀딩스(주),031860,2021/12,-1.88,-9249,UQ
에스유홀딩스(주),031860,2022/12,-2.22,-9061,UQ
에스지에이(주),049470,2012/12,-2.1,-3391,UQ
에스지에이(주),049470,2013/12,0.11,-311,UQ
에스지에이(주),049470,2014/12,0.01,2085,UQ
에스지에이(주),049470,2015/12,-0.2,-4102,UQ
에스지에이(주),049470,2016/12,-6.85,-459,UQ
에스지에이(주),049470,2017/12,-5.7,1474,UQ
에스지에이(주),049470,2018/12,1.95,6659,UQ
에스지에이(주),049470,2019/12,-3.22,-524,UQ
에스지에이(주),049470,2020/12,-1.78,1492,UQ
에스지에이(주),049470,2021/12,3.39,7371,UQ
에스지에이(주),049470,2022/12,-4.6,-3810,UQ
에스지에이솔루션즈(주),184230,2014/06,,,UQ
에스지에이솔루션즈(주),184230,2015/06,9.86,4461,UQ
에스지에이솔루션즈(주),184230,2016/12,4.25,-166,UQ
에스지에이솔루션즈(주),184230,2017/12,1.38,2499,UQ
에스지에이솔루션즈(주),184230,2018/12,-6.67,596,UQ
에스지에이솔루션즈(주),184230,2019/12,-2.03,1805,UQ
에스지에이솔루션즈(주),184230,2020/12,1.91,3256,UQ
에스지에이솔루션즈(주),184230,2021/12,2.26,5312,UQ
에스지에이솔루션즈(주),184230,2022/12,1.08,3183,UQ
에스퓨얼셀(주),288620,2018/12,10,1853,UQ
에스퓨얼셀(주),288620,2019/12,4.26,-19737,UQ
에스퓨얼셀(주),288620,2020/12,3.76,4164,UQ
에스퓨얼셀(주),288620,2021/12,2.88,-10449,UQ
에스퓨얼셀(주),288620,2022/12,0.93,-6405,UQ
에쓰씨엔지니어링(주),023960,2012/12,-7.12,-11372,UQ
에쓰씨엔지니어링(주),023960,2013/12,0.7,8156,UQ
에쓰씨엔지니어링(주),023960,2014/12,-14.89,-6104,UQ
에쓰씨엔지니어링(주),023960,2015/12,1.93,13802,UQ
에쓰씨엔지니어링(주),023960,2016/12,-6.04,-23637,UQ
에쓰씨엔지니어링(주),023960,2017/12,0.53,-4449,UQ
에쓰씨엔지니어링(주),023960,2018/12,4.2,28203,UQ
에쓰씨엔지니어링(주),023960,2019/12,1,-19834,UQ
에쓰씨엔지니어링(주),023960,2020/12,-2.57,18517,UQ
에쓰씨엔지니어링(주),023960,2021/12,-2.52,2211,UQ
에쓰씨엔지니어링(주),023960,2022/12,1.29,-4233,UQ
에이디엠코리아(주),187660,2021/12,264.68,1251,UQ
에이디엠코리아(주),187660,2022/12,1.1,1900,UQ
에이비엘바이오(주),298380,2018/12,-35.29,-12668,UQ
에이비엘바이오(주),298380,2019/12,-445.6,-23855,UQ
에이비엘바이오(주),298380,2020/12,-818.77,-47295,UQ
에이비엘바이오(주),298380,2021/12,-1246.02,-40605,UQ
에이비엘바이오(주),298380,2022/12,1.73,72548,UQ
에이비온(주),203400,2021/12,-5.41,-8151,UQ
에이비온(주),203400,2022/12,-34.69,-19578,UQ
에이에프더블류(주),312610,2019/12,37.33,8086,UQ
에이에프더블류(주),312610,2020/12,7.32,6026,UQ
에이에프더블류(주),312610,2021/12,-355801.07,1372,UQ
에이에프더블류(주),312610,2022/12,-16916.4,622,UQ
에이치비솔루션(주),297890,2020/12,-1.51,3003,UQ
에이치비솔루션(주),297890,2021/12,1.69,-23153,UQ
에이치비솔루션(주),297890,2022/12,10.97,56442,UQ
에이치엘비(주),028300,2012/12,-1.57,-1667,UQ
에이치엘비(주),028300,2013/12,-6.34,-1394,UQ
에이치엘비(주),028300,2014/12,0.42,-3770,UQ
에이치엘비(주),028300,2015/12,-0.9,4390,UQ
에이치엘비(주),028300,2016/12,-5.01,849,UQ
에이치엘비(주),028300,2017/12,-1.61,-4773,UQ
에이치엘비(주),028300,2018/12,0.13,-3712,UQ
에이치엘비(주),028300,2019/12,-0.26,-9632,UQ
에이치엘비(주),028300,2020/12,-2.13,-4122,UQ
에이치엘비(주),028300,2021/12,-4.78,-7180,UQ
에이치엘비(주),028300,2022/12,3.47,32933,UQ
에이치엘비글로벌(주),003580,2012/12,-2.33,-949,UQ
에이치엘비글로벌(주),003580,2013/12,-1.05,-2809,UQ
에이치엘비글로벌(주),003580,2014/12,0.94,1894,UQ
에이치엘비글로벌(주),003580,2015/12,2.08,1041,UQ
에이치엘비글로벌(주),003580,2016/12,3.01,-1986,UQ
에이치엘비글로벌(주),003580,2017/12,-0.64,599,UQ
에이치엘비글로벌(주),003580,2018/12,-0.87,3126,UQ
에이치엘비글로벌(주),003580,2019/12,-0.77,-7118,UQ
에이치엘비글로벌(주),003580,2020/12,-1.87,-5306,UQ
에이치엘비글로벌(주),003580,2021/12,-2.29,-257,UQ
에이치엘비글로벌(주),003580,2022/12,-2.39,-4183,UQ
에이치엘비바이오스텝(주),278650,2019/12,9.12,4351,UQ
에이치엘비바이오스텝(주),278650,2020/12,45.13,10758,UQ
에이치엘비바이오스텝(주),278650,2021/12,53.85,7693,UQ
에이치엘비바이오스텝(주),278650,2022/12,1.34,6745,UQ
에이치엘비생명과학(주),067630,2012/12,-2.18,14223,UQ
에이치엘비생명과학(주),067630,2013/12,-2.58,1275,UQ
에이치엘비생명과학(주),067630,2014/12,0.55,5926,UQ
에이치엘비생명과학(주),067630,2015/12,-13.52,348,UQ
에이치엘비생명과학(주),067630,2016/12,-4.82,-5626,UQ
에이치엘비생명과학(주),067630,2017/12,0.47,2156,UQ
에이치엘비생명과학(주),067630,2018/12,-0.84,-6539,UQ
에이치엘비생명과학(주),067630,2019/12,0.09,1324,UQ
에이치엘비생명과학(주),067630,2020/12,-2.3,-575,UQ
에이치엘비생명과학(주),067630,2021/12,-11.45,-18277,UQ
에이치엘비생명과학(주),067630,2022/12,-1.01,-17107,UQ
에이치엘비이노베이션(주),024850,2012/12,1.8,4351,UQ
에이치엘비이노베이션(주),024850,2013/12,0.71,2773,UQ
에이치엘비이노베이션(주),024850,2014/12,-14.83,1799,UQ
에이치엘비이노베이션(주),024850,2015/12,-80.73,-9008,UQ
에이치엘비이노베이션(주),024850,2016/12,-77.92,-3617,UQ
에이치엘비이노베이션(주),024850,2018/03,2.57,-167,UQ
에이치엘비이노베이션(주),024850,2019/03,-21.29,-432,UQ
에이치엘비이노베이션(주),024850,2020/03,7.51,2028,UQ
에이치엘비이노베이션(주),024850,2021/03,5.15,1958,UQ
에이치엘비이노베이션(주),024850,2022/03,43.24,2326,UQ
에이치엘비이노베이션(주),024850,2023/03,0.99,-1137,UQ
에이치엘비제약(주),047920,2015/12,-1.46,-770,UQ
에이치엘비제약(주),047920,2016/12,0.58,-213,UQ
에이치엘비제약(주),047920,2017/12,-1.81,-784,UQ
에이치엘비제약(주),047920,2018/12,-6.78,-1777,UQ
에이치엘비제약(주),047920,2019/12,0.98,2841,UQ
에이치엘비제약(주),047920,2020/12,0.08,-403,UQ
에이치엘비제약(주),047920,2021/12,0.03,-1321,UQ
에이치엘비제약(주),047920,2022/12,-1.28,-2763,UQ
에이치엘비테라퓨틱스(주),115450,2012/12,-3.59,-3676,UQ
에이치엘비테라퓨틱스(주),115450,2013/12,-1.85,-2437,UQ
에이치엘비테라퓨틱스(주),115450,2014/12,0.68,520,UQ
에이치엘비테라퓨틱스(주),115450,2015/12,-3.8,-1344,UQ
에이치엘비테라퓨틱스(주),115450,2016/12,-5.02,-2585,UQ
에이치엘비테라퓨틱스(주),115450,2017/12,-4.94,-2791,UQ
에이치엘비테라퓨틱스(주),115450,2018/12,1.44,724,UQ
에이치엘비테라퓨틱스(주),115450,2019/12,-1.78,405,UQ
에이치엘비테라퓨틱스(주),115450,2020/12,-1.11,-5484,UQ
에이치엘비테라퓨틱스(주),115450,2021/12,-2.76,-3517,UQ
에이치엘비테라퓨틱스(주),115450,2022/12,0.49,1748,UQ
에이치엘비파나진(주),046210,2012/12,-2.76,4813,UQ
에이치엘비파나진(주),046210,2013/12,-2.96,141,UQ
에이치엘비파나진(주),046210,2014/12,-0.78,-2550,UQ
에이치엘비파나진(주),046210,2015/12,0.12,-363,UQ
에이치엘비파나진(주),046210,2016/12,-0.76,-1122,UQ
